1379	body_diff
BODY diff	derickbailey/2011/03/14/installing-ruby-1-8-6-and-rubygems-on-osx-snow-leopard-with-rvm/index.html
BODY diff	derickbailey/2011/03/28/encapsulation-youre-doing-it-wrong/index.html
BODY diff	derickbailey/2011/03/31/looking-for-hackable-electronics-your-next-hackathon-meeting/index.html
BODY diff	derickbailey/2011/04/07/solving-some-ssh-issues-for-deploying-rails-apps/index.html
BODY diff	derickbailey/2011/04/11/cells-partial-controllers-and-views-for-rails-3/index.html
BODY diff	derickbailey/2011/04/13/a-better-solution-for-partial-view-controllers/index.html
BODY diff	derickbailey/2011/04/19/replacing-an-if-statement-with-an-object/index.html
BODY diff	derickbailey/2011/04/28/cleaning-up-log-files-on-linux-with-logrotate/index.html
BODY diff	derickbailey/2011/04/29/writing-a-thor-application/index.html
BODY diff	derickbailey/2011/05/04/converting-a-range-and-a-value-into-a-scaled-value-with-a-nice-background-color/index.html
BODY diff	derickbailey/2011/05/06/mongoid-dont-name-a-field-options/index.html
BODY diff	derickbailey/2011/05/11/embracing-conventions-with-namespaced-models-and-partials/index.html
BODY diff	derickbailey/2011/05/13/multiple-external-monitors-on-macbook-pro-dont-bother-yet/index.html
BODY diff	derickbailey/2011/05/16/re-learning-the-meaning-of-in-ruby-methods/index.html
BODY diff	derickbailey/2011/05/17/dont-build-a-security-system-until-there-is-something-to-secure/index.html
BODY diff	derickbailey/2011/05/19/mongoid-polymorphic-find-or-create-new-on-embedded-document-collections/index.html
BODY diff	derickbailey/2011/05/23/git-branches-a-pointer-with-history-and-metadata/index.html
BODY diff	derickbailey/2011/05/25/sometimes-its-better-to-use-a-ruby-hash-than-create-a-custom-class/index.html
BODY diff	derickbailey/2011/06/01/a-couple-of-tips-for-ruby-code-blocks/index.html
BODY diff	derickbailey/2011/06/13/partially-solving-the-date-validation-deficiency-of-rails-3-and-mongoid-2-models/index.html
BODY diff	derickbailey/2011/06/14/intro-to-backbone-js-how-a-winforms-developer-is-at-home-in-javascript/index.html
BODY diff	derickbailey/2011/06/15/binding-a-backbone-view-to-a-model-to-enable-and-disable-a-button/index.html
BODY diff	derickbailey/2011/06/15/solving-backbones-this-model-view-problem-with-underscore-js/index.html
BODY diff	derickbailey/2011/06/17/making-mongoid-play-nice-with-backbone-js/index.html
BODY diff	derickbailey/2011/06/20/rendering-backbone-views-with-jquery-templates/index.html
BODY diff	derickbailey/2011/06/22/rendering-a-rails-partial-as-a-jquery-template/index.html
BODY diff	derickbailey/2011/06/29/debugging-cucumber-tests-with-ruby-debug/index.html
BODY diff	derickbailey/2011/07/19/references-routing-and-the-event-aggregator-coordinating-views-in-backbone-js/index.html
BODY diff	derickbailey/2011/07/24/awesome-model-binding-for-backbone-js/index.html
BODY diff	derickbailey/2011/07/27/hipster-git-commands-git-stache/index.html
BODY diff	derickbailey/2011/07/29/knockout-style-data-bind-attributes-for-backbone/index.html
BODY diff	derickbailey/2011/08/03/stop-using-backbone-as-if-it-were-a-stateless-web-server/index.html
BODY diff	derickbailey/2011/08/14/enabling-and-disabling-a-button-with-backbone-modelbinding/index.html
BODY diff	derickbailey/2011/08/28/dont-execute-a-backbone-js-route-handler-from-your-code/index.html
BODY diff	derickbailey/2011/08/30/dont-limit-your-backbone-apps-to-backbone-constructs/index.html
BODY diff	derickbailey/2011/09/03/custom-jasmine-matchers-for-clarity-in-testing-backbone-js-models/index.html
BODY diff	derickbailey/2011/09/06/test-driving-backbone-views-with-jquery-templates-the-jasmine-gem-and-jasmine-jquery/index.html
BODY diff	derickbailey/2011/09/13/resources-for-and-how-i-learned-backbone-js/index.html
BODY diff	derickbailey/2011/09/15/zombies-run-managing-page-transitions-in-backbone-apps/index.html
BODY diff	derickbailey/2011/09/20/a-visual-history-of-the-usefulness-of-ruby-on-rails/index.html
BODY diff	derickbailey/2011/09/22/dependency-injection-is-not-the-same-as-the-dependency-inversion-principle/index.html
BODY diff	derickbailey/2011/09/26/seo-and-accessibility-with-html5-pushstate-part-1-introducing-pushstate/index.html
BODY diff	derickbailey/2011/09/26/seo-and-accessibility-with-html5-pushstate-part-2-progressive-enhancement-with-backbone-js/index.html
BODY diff	derickbailey/2011/09/27/adding-a-has_image-matcher-to-capybara/index.html
BODY diff	derickbailey/2011/10/02/javascript-has-built-in-mix-ins-with-apply-or-call/index.html
BODY diff	derickbailey/2011/10/11/backbone-js-getting-the-model-for-a-clicked-element/index.html
BODY diff	derickbailey/2011/10/17/tips-for-using-backbone-js-routers-with-html5-pushstate/index.html
BODY diff	derickbailey/2011/10/25/rebuilding-my-backbone-js-plugins-with-modules-srp-and-more/index.html
BODY diff	derickbailey/2011/11/05/learning-haskel-for-fun-and-profit/index.html
BODY diff	derickbailey/2011/11/09/backbone-js-object-literals-views-events-jquery-and-el/index.html
BODY diff	derickbailey/2011/11/17/introduction-to-composite-javascript-apps/index.html
BODY diff	derickbailey/2011/11/20/the-kindle-fire/index.html
BODY diff	derickbailey/2011/12/04/achieving-block-scope-with-immediate-functions-in-javascript/index.html
BODY diff	derickbailey/2011/12/12/composite-js-apps-regions-and-region-managers/index.html
BODY diff	derickbailey/2011/12/14/annotated-source-code-as-documentation-with-docco/index.html
BODY diff	derickbailey/2011/12/15/searching-with-a-backbonejs-collection/index.html
BODY diff	derickbailey/2011/12/16/composite-javascript-applications-with-backbone-and-backbone-marionette/index.html
BODY diff	derickbailey/2011/12/23/backbone-js-is-not-an-mvc-framework/index.html
BODY diff	derickbailey/2011/12/26/automating-docco-generation-and-deployment-to-heroku-and-github/index.html
BODY diff	derickbailey/2011/12/27/the-responsibilities-of-the-various-pieces-of-backbone-js/index.html
BODY diff	derickbailey/2012/01/02/reducing-backbone-routers-to-nothing-more-than-configuration/index.html
BODY diff	derickbailey/2012/01/03/composition-of-responsibility-vs-interface-implementation/index.html
BODY diff	derickbailey/2012/01/23/html5-and-internet-explorer-modernizr-to-the-rescue/index.html
BODY diff	derickbailey/2012/01/24/some-thoughts-on-functional-javascript/index.html
BODY diff	derickbailey/2012/01/25/rant-thats-not-rest/index.html
BODY diff	derickbailey/2012/01/26/modularity-and-security-in-composite-javascript-apps/index.html
BODY diff	derickbailey/2012/01/27/dont-rely-solely-on-jquerys-keyup-event/index.html
BODY diff	derickbailey/2012/01/31/cleaning-out-git-remotes-the-easy-way/index.html
BODY diff	derickbailey/2012/02/02/javascript-file-folder-structures-just-pick-one/index.html
BODY diff	derickbailey/2012/02/07/rewriting-my-guaranteed-callbacks-code-with-jquery-deferred/index.html
BODY diff	derickbailey/2012/02/09/asynchronously-load-html-templates-for-backbone-views/index.html
BODY diff	derickbailey/2012/02/20/using-jquery-plugins-and-ui-controls-with-backbone/index.html
BODY diff	derickbailey/2012/02/21/emberjs-initial-impressions-compared-to-backbone/index.html
BODY diff	derickbailey/2012/02/22/handling-dom-events-with-emberjs-views-and-controllers/index.html
BODY diff	derickbailey/2012/03/02/resizing-kendoui-splitter-to-fill-screen-vertically/index.html
BODY diff	derickbailey/2012/03/19/backbone-js-and-javascript-garbage-collection/index.html
BODY diff	derickbailey/2012/03/20/trafficcop-a-jquery-plugin-to-limit-ajax-requests-for-a-resource/index.html
BODY diff	derickbailey/2012/03/27/providing-synchronous-asynchronous-flexibility-with-jquery-when/index.html
BODY diff	derickbailey/2012/04/03/revisiting-the-backbone-event-aggregator-lessons-learned/index.html
BODY diff	derickbailey/2012/04/05/composite-views-tree-structures-tables-and-more/index.html
BODY diff	derickbailey/2012/04/10/javascript-performance-pre-compiling-and-caching-html-templates/index.html
BODY diff	derickbailey/2012/04/12/classyobjects-a-javascript-classy-inheritance-example/index.html
BODY diff	derickbailey/2012/04/17/managing-a-modal-dialog-with-backbone-and-marionette/index.html
BODY diff	derickbailey/2012/04/24/executing-a-project-specific-nodenpm-package-a-la-bundle-exec/index.html
BODY diff	derickbailey/2012/04/26/view-helpers-for-underscore-templates/index.html
BODY diff	derickbailey/2012/05/04/wrapping-ajax-in-a-thin-command-framework-for-backbone-apps/index.html
BODY diff	derickbailey/2012/05/09/help-me-improve-the-marionette-wiki/index.html
BODY diff	derickbailey/2012/05/10/modeling-explicit-workflow-with-code-in-javascript-and-backbone-apps/index.html
BODY diff	derickbailey/2012/05/15/workflow-in-backbone-apps-triggering-view-events-from-dom-events/index.html
BODY diff	derickbailey/2012/05/17/backbone-syphon-serialize-form-inputs-to-javascript-objects/index.html
BODY diff	derickbailey/2012/05/22/function-vs-function-or-domready-vs-the-module-pattern/index.html
BODY diff	derickbailey/2012/06/04/anders-hejlsberg-is-right-you-cannot-maintain-large-programs-in-javascript/index.html
BODY diff	derickbailey/2012/06/13/why-should-i-use-backbone-marionette-instead-of/index.html
BODY diff	derickbailey/2012/07/19/want-to-build-win8winjs-apps-you-need-to-understand-promises/index.html
BODY diff	derickbailey/2012/07/20/partially-applied-functions-in-javascript/index.html
BODY diff	derickbailey/2012/07/26/a-quick-note-on-pub-sub-event-aggregators-in-winjswinrt/index.html
BODY diff	derickbailey/2012/07/31/winjs-event-aggregators-and-observableevented-objects/index.html
BODY diff	derickbailey/2012/08/03/hands-on-backbone-js-screencasts/index.html
BODY diff	derickbailey/2012/08/09/its-not-always-all-or-nothing/index.html
BODY diff	derickbailey/2012/08/17/asynchronous-unit-tests-with-mocha-promises-and-winjs/index.html
BODY diff	derickbailey/2012/08/18/jasmine-async-making-asynchronous-testing-with-jasmine-suck-less/index.html
BODY diff	derickbailey/2012/08/21/a-winjs-specrunner-automating-script-tag-insertion-for-unit-tests/index.html
BODY diff	derickbailey/2012/09/08/screencasting-tip-resize-your-app-to-720p-1280x720-in-osx/index.html
BODY diff	derickbailey/2012/10/01/backbone-eventbinder-better-event-management-for-your-backbone-apps/index.html
BODY diff	derickbailey/2012/10/07/javascript-mixins-beyond-simple-object-extension/index.html
BODY diff	derickbailey/2012/10/31/abstraction-the-rule-of-three/index.html
BODY diff	derickbailey/2012/11/26/moving-forward-kendoui/index.html
BODY diff	derickbailey/2012/12/14/dear-open-source-project-leader-quit-being-a-jerk/index.html
BODY diff	derickbailey/2013/02/06/managing-events-as-relationships-not-just-references/index.html
BODY diff	derickbailey/2013/02/12/building-sample-apps-in-ruby-nodejs-and-php/index.html
BODY diff	derickbailey/2013/02/19/some-notes-on-screencasting/index.html
BODY diff	derickbailey/2013/03/08/method-rewriting-running-with-a-lit-stick-of-dynamite/index.html
BODY diff	derickbailey/2013/03/15/tips-on-submitting-a-conference-session/index.html
BODY diff	derickbailey/2013/03/18/event-aggregator-andorvs-mediator-a-tale-of-two-patterns/index.html
BODY diff	derickbailey/2013/03/25/marionettejs-v1-0-now-with-stickers/index.html
BODY diff	derickbailey/2013/04/27/slap-slides-proof-of-concept/index.html
BODY diff	derickbailey/2013/06/03/building-a-better-slidechop-with-teensy-3-0/index.html
BODY diff	derickbailey/2013/07/29/prototypes-constructor-functions-and-taxidermy/index.html
BODY diff	derickbailey/2013/07/30/let-me-teach-you-arduino-with-javascript/index.html
BODY diff	derickbailey/2013/08/05/javascripts-super-pattern/index.html
BODY diff	derickbailey/2013/08/09/inject-add-ons-and-plugins-with-requirejs-non-amd-libraries-and-shims/index.html
BODY diff	derickbailey/2013/09/17/making-heroku-run-a-nodejs-app-from-a-sub-folder/index.html
BODY diff	derickbailey/2013/09/20/consistency-problems-with-apis-in-javascript-promise-libraries/index.html
BODY diff	derickbailey/2013/09/23/getting-audio-file-information-with-htmls-file-api-and-audio-element/index.html
BODY diff	derickbailey/2013/10/10/how-to-set-a-page-and-tag-with-a-single-jade-template-block/index.html
BODY diff	derickbailey/2013/10/18/minimum-viable-reports-a-nodejs-script-and-console-log/index.html
BODY diff	derickbailey/2013/10/23/tracking-errors-in-production-i-panicked-and-grabbed-my-credit-card/index.html
BODY diff	derickbailey/2013/10/28/group-by-count-with-mongodb-and-mongoosejs/index.html
BODY diff	derickbailey/2013/11/27/a-short-list-of-sci-fi-novels-worth-reading/index.html
BODY diff	derickbailey/2013/12/04/getting-the-real-client-ip-address-on-a-heroku-hosted-nodejs-app/index.html
BODY diff	derickbailey/2013/12/19/get-rid-of-locahostport-with-nginx-reverse-proxies/index.html
BODY diff	derickbailey/2014/01/03/semantics-modules-and-testing-why-and-how-i-test-internal-components-not-private-methods/index.html
BODY diff	derickbailey/2014/01/14/stitching-together-a-saas-of-saas-and-never-owning-a-single-server/index.html
BODY diff	derickbailey/2014/01/20/2013-was-an-amazing-year-2014-will-be-a-rebirth/index.html
BODY diff	derickbailey/2014/01/21/an-epic-reportdashboard-with-keen-io-and-kendo-ui-dataviz/index.html
BODY diff	derickbailey/2014/01/22/building-an-email-list-component-with-backbonejs/index.html
BODY diff	derickbailey/2014/01/23/keen-io-vs-telerik-analytics-eqatec-you-should-be-using-both/index.html
BODY diff	derickbailey/2014/01/28/killing-switch-statements-with-a-registry-an-example-and-screencast/index.html
BODY diff	derickbailey/2014/01/30/playing-with-laravel-4-the-php-mvc-framework-and-telerik-ui/index.html
BODY diff	derickbailey/2014/02/12/heroku-and-ssl-fixing-this-sites-security-certificate-is-not-trusted-on-android-and-other-devices/index.html
BODY diff	derickbailey/2014/02/17/come-walk-this-same-path-of-learning-javascript-promises/index.html
BODY diff	derickbailey/2014/02/20/how-i-work-around-the-require-problem-in-nodejs/index.html
BODY diff	derickbailey/2014/02/23/the-value-of-gatekeepers-in-publishing/index.html
BODY diff	derickbailey/2014/02/25/high-speed-high-capacity-storage-the-1-thing-every-screencaster-needs/index.html
BODY diff	derickbailey/2014/02/27/using-a-single-git-repository-for-multiple-heroku-projects/index.html
BODY diff	derickbailey/2014/03/03/4-sci-fi-novels-that-you-have-to-read/index.html
BODY diff	derickbailey/2014/03/05/7-things-i-learned-from-175000-eyes-on-a-failed-ad/index.html
BODY diff	derickbailey/2014/03/11/testing-stripe-com-webhooks-with-requestb-in/index.html
BODY diff	derickbailey/2014/03/13/build-a-local-webcam-with-webrtc-in-less-than-20-lines/index.html
BODY diff	derickbailey/2014/03/18/reassign-function-parameters-in-reverse-order-or-lose-your-data-in-nodejs/index.html
BODY diff	derickbailey/2014/04/01/leaving-lostechies/index.html
BODY diff	ericanderson/2009/08/31/up-and-running-and-squirrel-sql-and-sql-server-express-2005/index.html
BODY diff	ericanderson/2009/11/20/why-chrome-os-will-succeed-in-a-limited-market/index.html
BODY diff	erichexter/2008/02/26/using-db4objects-as-a-prototyping-tool-part-i/index.html
BODY diff	erichexter/2008/02/29/new-mvccontrib-build-released-on-codeplex-build-0-0-1-75-beta/index.html
BODY diff	erichexter/2008/03/11/batch-file-to-checkout-all-root-level-project-trunks-in-a-subversion-repository/index.html
BODY diff	erichexter/2008/03/27/new-mvccontrib-build-released-on-codeplex-build-0-0-1-91-beta/index.html
BODY diff	erichexter/2008/03/30/asp-net-mvc-mvccontrib-we-need-your-opinion/index.html
BODY diff	erichexter/2008/04/19/asp-net-mvc-framework-new-version-of-the-mvc-contrib-project-v-0-0-1-101/index.html
BODY diff	erichexter/2008/04/20/silverlight-testing-framework-bug-frameworkelements-are-not-visible-on-the-testsurface/index.html
BODY diff	erichexter/2008/04/21/silverlight-testing-part-1-testing-the-untested/index.html
BODY diff	erichexter/2008/04/21/silverlight-testing-part-2-making-the-test-easier-understand/index.html
BODY diff	erichexter/2008/06/08/silverlight-beta-2-released-and-what-that-means-for-the-testing-framework/index.html
BODY diff	erichexter/2008/06/25/session-materials-posted-for-my-austin-code-camp-2008-silverlight-2-unit-testing-session/index.html
BODY diff	erichexter/2008/06/30/come-see-me-speak-about-silverlight-2-0-at-the-alamo-coders-on-tuesday-july-8th/index.html
BODY diff	erichexter/2008/07/22/running-a-x64-build-server-challenges-overcome/index.html
BODY diff	erichexter/2008/10/08/announcing-the-test-driven-development-productivity-plugin-for-resharper/index.html
BODY diff	erichexter/2009/01/29/my-current-net-application-and-tools-stack/index.html
